Row_ID,Order_Priority,Discount,Unit Price,Shipping Cost,Customer_ID,Customer_Name,Ship_Mode,Customer_Segment,Product_Category,Product_Sub_Category,Product_Container,Product_Name,Product_Base_Margin,Region,Manager,State_or_Province,City,Postal_Code,Order_Date,Ship_Date,Profit,Quantity_ordered_new,Sales,Order_ID,Return_Status
20936,Medium,0.10,7.08,2.35,39,Ian L O'Donnell,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,SANFORD Major Accent™ Highlighters,0.47,Central,Chris,Illinois,Alton,62002,2011-07-03,2011-07-05,23.82,14,90.80,88682,Not Returned
18911,Critical,0.07,28.15,8.99,39,Ian L O'Donnell,Express Air,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",0.57,Central,Chris,Illinois,Alton,62002,2013-06-12,2013-06-15,-15.46,4,113.59,88684,Not Returned
18673,Not Specified,0.09,7.98,6.50,40,Seth Grimes,Regular Air,Corporate,Office Supplies,Storage & Organization,Medium Box,Iris Project Case,0.59,West,William,Washington,Anacortes,98221,2013-03-21,2013-03-23,-71.44,4,30.96,88683,Not Returned
22406,Not Specified,0.09,45.99,4.99,42,Alexandra Fuller,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,KF 788,0.56,West,William,Washington,Puyallup,98373,2012-11-05,2012-11-06,24.19,8,299.74,91455,Not Returned
23753,Not Specified,0.07,8.09,7.96,42,Alexandra Fuller,Regular Air,Consumer,Furniture,Office Furnishings,Small Box,"6"" Cubicle Wall Clock, Black",0.49,West,William,Washington,Puyallup,98373,2013-11-26,2013-11-29,63.48,36,291.56,91458,Not Returned
23754,Not Specified,0.03,20.99,1.25,42,Alexandra Fuller,Regular Air,Consumer,Technology,Telephones and Communication,Small Pack,Accessory29,0.83,West,William,Washington,Puyallup,98373,2013-11-26,2013-11-27,43.27,9,158.27,91458,Not Returned
25933,High,0.00,99.99,19.99,43,Theodore Moran,Regular Air,Consumer,Technology,Office Machines,Small Box,AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting,0.52,West,William,Washington,Redmond,98052,2010-11-10,2010-11-11,25.91,6,647.07,91454,Not Returned
25438,Low,0.05,9.31,3.98,43,Theodore Moran,Regular Air,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Acme® Forged Steel Scissors with Black Enamel Handles,0.56,West,William,Washington,Redmond,98052,2013-02-26,2013-03-04,-17.58,9,83.01,91456,Not Returned
25331,Critical,0.06,95.98,58.20,43,Theodore Moran,Delivery Truck,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,Global Deluxe Office Fabric Chairs,0.58,West,William,Washington,Redmond,98052,2013-08-30,2013-09-01,-336.38,15,1396.96,91457,Not Returned
23651,Medium,0.10,39.48,3.99,45,Melinda Sloan,Regular Air,Home Office,Office Supplies,Appliances,Small Box,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,0.56,Central,Chris,Texas,Coppell,75019,2012-02-24,2012-02-26,338.62,13,490.76,91578,Not Returned
25399,Not Specified,0.08,5.81,3.37,45,Melinda Sloan,Regular Air,Home Office,Office Supplies,Rubber Bands,Wrap Bag,"Advantus Push Pins, Aluminum Head",0.54,Central,Chris,Texas,Coppell,75019,2012-09-23,2012-09-23,-51.25,18,97.85,91579,Not Returned
25397,Not Specified,0.00,30.97,4.00,46,Anne Nguyen,Regular Air,Home Office,Technology,Computer Peripherals,Small Box,Microsoft Multimedia Keyboard,0.74,South,Sam,Virginia,Colonial Heights,23834,2012-09-23,2012-09-25,21.62,3,94.62,91579,Not Returned
25398,Not Specified,0.00,17.67,8.99,46,Anne Nguyen,Regular Air,Home Office,Furniture,Office Furnishings,Small Pack,"Executive Impressions 12"" Wall Clock",0.47,South,Sam,Virginia,Colonial Heights,23834,2012-09-23,2012-09-25,-78.09,20,368.39,91579,Not Returned
20727,Medium,0.06,17.98,8.51,48,Geoffrey Hewitt,Regular Air,Corporate,Technology,Office Machines,Medium Box,Canon P1-DHIII Palm Printing Calculator,0.40,Central,Chris,Illinois,Springfield,62701,2011-08-15,2011-08-15,-27.60,1,21.16,87712,Not Returned
19337,Medium,0.07,4.13,0.50,48,Geoffrey Hewitt,Regular Air,Corporate,Office Supplies,Labels,Small Box,Avery 506,0.39,Central,Chris,Illinois,Springfield,62701,2012-08-13,2012-08-16,60.81,22,88.13,87713,Not Returned
18362,High,0.03,7.31,0.49,48,Geoffrey Hewitt,Regular Air,Corporate,Office Supplies,Labels,Small Box,Self-Adhesive Address Labels for Typewriters by Universal,0.38,Central,Chris,Illinois,Springfield,62701,2012-10-10,2012-10-11,94.82,19,137.42,87714,Not Returned
18363,High,0.01,20.99,2.50,48,Geoffrey Hewitt,Regular Air,Corporate,Technology,Telephones and Communication,Wrap Bag,Accessory37,0.81,Central,Chris,Illinois,Springfield,62701,2012-10-10,2012-10-11,-85.27,12,213.02,87714,Not Returned
20726,High,0.06,39.24,1.99,48,Geoffrey Hewitt,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,Verbatim DVD-R 4.7GB authoring disc,0.51,Central,Chris,Illinois,Springfield,62701,2013-01-11,2013-01-12,229.06,9,331.97,87715,Not Returned
23944,High,0.08,67.84,0.99,49,Terri Lyons,Regular Air,Corporate,Office Supplies,Appliances,Small Box,Fellowes Command Center 5-outlet power strip,0.58,Central,Chris,Illinois,Streamwood,60107,2011-03-29,2011-03-29,-12.82,1,64.91,87710,Not Returned
21138,High,0.04,7.64,1.39,49,Terri Lyons,Express Air,Corporate,Office Supplies,Envelopes,Small Box,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",0.36,Central,Chris,Illinois,Streamwood,60107,2011-05-18,2011-05-19,7.27,1,15.42,87711,Not Returned
20728,Medium,0.04,12.95,4.98,49,Terri Lyons,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,GBC Binding covers,0.40,Central,Chris,Illinois,Streamwood,60107,2011-08-15,2011-08-17,18.88,5,69.40,87712,Not Returned
23662,Low,0.00,65.99,5.31,49,Terri Lyons,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,3390,0.57,Central,Chris,Illinois,Streamwood,60107,2013-02-17,2013-02-19,391.72,10,567.71,87716,Not Returned
23802,Medium,0.10,30.73,4.00,49,Terri Lyons,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Fellowes 17-key keypad for PS/2 interface,0.75,Central,Chris,Illinois,Streamwood,60107,2013-03-02,2013-03-03,-45.10,7,208.12,87717,Not Returned
21300,Critical,0.06,200.97,15.59,49,Terri Lyons,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Drum,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,0.36,Central,Chris,Illinois,Streamwood,60107,2013-03-12,2013-03-14,526.61,4,763.20,87718,Not Returned
22691,Medium,0.09,2.60,2.40,49,Terri Lyons,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,12 Colored Short Pencils,0.58,Central,Chris,Illinois,Streamwood,60107,2013-10-06,2013-10-07,-17.68,6,16.64,87719,Not Returned
22692,Medium,0.07,14.97,7.51,49,Terri Lyons,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,Pizazz® Global Quick File™,0.57,Central,Chris,Illinois,Streamwood,60107,2013-10-06,2013-10-08,-30.48,4,63.90,87719,Not Returned
23945,High,0.04,276.20,24.49,50,Dawn Bailey,Regular Air,Corporate,Furniture,Chairs & Chairmats,Large Box,SAFCO Arco Folding Chair,,Central,Chris,Illinois,Tinley Park,60477,2011-03-29,2011-04-01,1585.09,8,2297.23,87710,Not Returned
18551,Not Specified,0.00,115.99,2.50,52,Lorraine Kelly,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,6160,0.57,West,William,Washington,Puyallup,98373,2010-09-10,2010-09-10,162.67,6,627.04,88426,Not Returned
19341,Critical,0.02,40.97,1.99,52,Lorraine Kelly,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"TDK 4.7GB DVD-R Spindle, 15/Pack",0.42,West,William,Washington,Puyallup,98373,2011-09-10,2011-09-11,378.16,13,548.06,88427,Not Returned
18666,Critical,0.08,7.70,3.68,52,Lorraine Kelly,Regular Air,Corporate,Furniture,Office Furnishings,Wrap Bag,Deflect-O® Glasstique™ Clear Desk Accessories,0.52,West,William,Washington,Puyallup,98373,2012-11-06,2012-11-07,3.33,17,129.57,88428,Not Returned
22117,Critical,0.07,3502.14,8.73,53,Sidney Russell Austin,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Box,Okidata Pacemark 4410N Wide Format Dot Matrix Printer,0.57,West,William,Washington,Redmond,98052,2010-07-28,2010-07-30,-6923.60,1,3267.55,88425,Not Returned
18552,Not Specified,0.02,5.98,5.79,53,Sidney Russell Austin,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1903,0.36,West,William,Washington,Redmond,98052,2010-09-10,2010-09-11,-67.49,17,110.19,88426,Not Returned
21677,Low,0.09,3.08,0.99,53,Sidney Russell Austin,Regular Air,Corporate,Office Supplies,Labels,Small Box,Avery 481,0.37,West,William,Washington,Redmond,98052,2013-02-19,2013-02-21,23.16,11,33.56,88429,Not Returned
19968,High,0.03,44.43,46.59,55,Marvin Hawley,Delivery Truck,Home Office,Furniture,Tables,Jumbo Box,Hon 61000 Series Interactive Training Tables,0.67,East,Erin,New York,Syracuse,13210,2011-10-06,2011-10-07,-1513.26,14,666.63,88076,Not Returned
19969,Low,0.07,130.98,54.74,55,Marvin Hawley,Delivery Truck,Consumer,Furniture,Bookcases,Jumbo Box,"O'Sullivan Elevations Bookcase, Cherry Finish",0.69,East,Erin,New York,Syracuse,13210,2011-10-20,2011-10-25,-414.18,6,814.60,88077,Not Returned
18469,Low,0.01,15.68,3.73,55,Marvin Hawley,Regular Air,Consumer,Furniture,Office Furnishings,Small Pack,Artistic Insta-Plaque,0.46,East,Erin,New York,Syracuse,13210,2013-04-10,2013-04-10,23.56,2,34.15,88081,Not Returned
18470,Low,0.04,71.37,69.00,55,Marvin Hawley,Express Air,Consumer,Furniture,Tables,Large Box,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",0.68,East,Erin,New York,Syracuse,13210,2013-04-10,2013-04-14,54.60,11,761.52,88081,Not Returned
20697,Medium,0.06,3.80,1.49,56,Randall Montgomery,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,Durable Pressboard Binders,0.38,East,Erin,New York,Tonawanda,14150,2010-10-20,2010-10-21,19.63,20,73.55,88075,Not Returned
20698,Medium,0.06,1.76,0.70,56,Randall Montgomery,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 310,0.56,East,Erin,New York,Tonawanda,14150,2010-10-20,2010-10-21,-1.65,17,29.57,88075,Not Returned
19970,Low,0.04,4.76,3.01,56,Randall Montgomery,Regular Air,Consumer,Office Supplies,Paper,Wrap Bag,"TOPS Voice Message Log Book, Flash Format",0.36,East,Erin,New York,Tonawanda,14150,2011-10-20,2011-10-27,-7.95,23,109.64,88077,Not Returned
24218,High,0.01,5.84,1.20,56,Randall Montgomery,Express Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 312,0.55,East,Erin,New York,Tonawanda,14150,2013-01-11,2013-01-13,47.10,11,68.79,88079,Not Returned
23305,Not Specified,0.10,5.94,9.92,56,Randall Montgomery,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,Storex Dura Pro™ Binders,0.38,East,Erin,New York,Tonawanda,14150,2013-02-08,2013-02-09,-211.06,7,40.94,88080,Not Returned
23306,Not Specified,0.10,65.99,2.50,56,Randall Montgomery,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,6190,0.55,East,Erin,New York,Tonawanda,14150,2013-02-08,2013-02-09,186.42,6,311.98,88080,Not Returned
22008,Low,0.10,525.98,19.99,56,Randall Montgomery,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,GBC DocuBind 300 Electric Binding Machine,0.37,East,Erin,New York,Tonawanda,14150,2013-12-27,2013-12-30,5291.47,15,7668.79,88082,Not Returned
22009,Low,0.10,115.99,8.99,56,Randall Montgomery,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,5185,0.58,East,Erin,New York,Tonawanda,14150,2013-12-27,2013-12-29,1176.72,21,1941.74,88082,Not Returned
26008,Medium,0.06,11.66,7.95,57,Kimberly Epstein,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Small Pack,"Hunt BOSTON® Vista® Battery-Operated Pencil Sharpener, Black",0.58,East,Erin,New York,Troy,12180,2012-01-21,2012-01-23,-143.86,10,120.64,88078,Not Returned
19277,Critical,0.08,6.48,6.81,59,Rose Lassiter,Express Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1930,0.36,Central,Chris,Texas,Port Arthur,77642,2013-02-23,2013-02-25,-96.59,8,51.56,87413,Not Returned
19278,Critical,0.02,2.78,0.97,59,Rose Lassiter,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 339,0.59,Central,Chris,Texas,Port Arthur,77642,2013-02-23,2013-02-25,0.77,6,17.24,87413,Not Returned
18289,Critical,0.00,3.95,5.13,59,Rose Lassiter,Regular Air,Corporate,Office Supplies,Appliances,Small Box,"Hoover Replacement Belts For Soft Guard™ & Commercial Ltweight Upright Vacs, 2/Pk",0.59,Central,Chris,Texas,Port Arthur,77642,2013-03-14,2013-03-15,-157.18,11,45.57,87416,Not Returned
19903,Not Specified,0.09,150.98,57.20,59,Rose Lassiter,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,DMI Arturo Collection Mission-style Design Wood Chair,0.59,Central,Chris,Texas,Port Arthur,77642,2013-04-03,2013-04-04,-231.60,5,750.94,87417,Not Returned
19904,Not Specified,0.02,38.94,35.00,59,Rose Lassiter,Regular Air,Corporate,Office Supplies,Storage & Organization,Large Box,"Eldon Base for stackable storage shelf, platinum",0.80,Central,Chris,Texas,Port Arthur,77642,2013-04-03,2013-04-04,-1119.64,10,394.40,87417,Not Returned
20292,Medium,0.08,4.18,2.99,60,Sheila Warren,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Avery® Durable Slant Ring Binders With Label Holder,0.37,Central,Chris,Texas,Richardson,75080,2012-06-10,2012-06-12,-24.21,16,65.22,87410,Not Returned
20293,Medium,0.03,2.88,0.70,60,Sheila Warren,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 340,0.56,Central,Chris,Texas,Richardson,75080,2012-06-10,2012-06-12,23.84,20,56.72,87410,Not Returned
20427,High,0.08,89.99,42.00,60,Sheila Warren,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,"Global Leather Task Chair, Black",0.66,Central,Chris,Texas,Richardson,75080,2013-07-21,2013-07-21,-180.47,2,195.63,87420,Not Returned
22867,Medium,0.05,81.94,55.81,61,Charlotte Stanton,Delivery Truck,Small Business,Furniture,Bookcases,Jumbo Box,O'Sullivan 5-Shelf Heavy-Duty Bookcases,0.60,Central,Chris,Texas,Rosenberg,77471,2011-11-18,2011-11-18,185.27,28,2292.34,87409,Not Returned
21091,Low,0.03,6.08,1.82,61,Charlotte Stanton,Regular Air,Corporate,Office Supplies,Rubber Bands,Wrap Bag,Staples Bulk Pack Metal Binder Clips,0.35,Central,Chris,Texas,Rosenberg,77471,2012-10-07,2012-10-16,77.37,20,125.92,87411,Not Returned
22811,Not Specified,0.10,9.93,1.09,61,Charlotte Stanton,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Peel-Off® China Markers,0.43,Central,Chris,Texas,Rosenberg,77471,2013-02-13,2013-02-16,25.12,4,36.40,87412,Not Returned
21820,High,0.04,19.98,5.86,61,Charlotte Stanton,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 191,0.38,Central,Chris,Texas,Rosenberg,77471,2013-03-02,2013-03-03,67.85,5,98.33,87414,Not Returned
22423,High,0.00,22.24,1.99,61,Charlotte Stanton,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"Verbatim DVD-R, 3.95GB, SR, Mitsubishi Branded, Jewel",0.43,Central,Chris,Texas,Rosenberg,77471,2013-11-11,2013-11-14,173.66,15,333.60,87422,Not Returned
22424,High,0.00,29.89,1.99,61,Charlotte Stanton,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",0.50,Central,Chris,Texas,Rosenberg,77471,2013-11-11,2013-11-12,433.22,22,670.73,87422,Not Returned
22890,High,0.02,5.98,5.15,62,Pam Gilbert,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 193,0.36,Central,Chris,Texas,Round Rock,78664,2010-11-09,2010-11-11,2.14,3,22.85,87407,Not Returned
25354,High,0.04,29.14,4.86,62,Pam Gilbert,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,"Snap-A-Way® Black Print Carbonless Speed Message, No Reply Area, Duplicate",0.38,Central,Chris,Texas,Round Rock,78664,2010-12-12,2010-12-14,349.41,17,506.39,87408,Not Returned
25387,Low,0.09,5.85,2.27,62,Pam Gilbert,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,"Dixon My First Ticonderoga Pencil, #2",0.56,Central,Chris,Texas,Round Rock,78664,2013-03-07,2013-03-12,-8.37,3,17.55,87415,Not Returned
25355,High,0.02,20.89,11.52,62,Pam Gilbert,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,"Iris® 3-Drawer Stacking Bin, Black",0.83,Central,Chris,Texas,Round Rock,78664,2013-12-12,2013-12-14,-103.97,20,439.92,87423,Not Returned
25388,Low,0.07,70.97,3.50,63,Gene Diaz,Regular Air,Corporate,Office Supplies,Appliances,Small Box,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,0.59,Central,Chris,Texas,Rowlett,75088,2013-03-07,2013-03-16,97.36,3,207.91,87415,Not Returned
25592,Low,0.02,59.98,3.99,63,Gene Diaz,Express Air,Corporate,Office Supplies,Appliances,Small Box,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,0.57,Central,Chris,Texas,Rowlett,75088,2013-05-02,2013-05-09,691.32,16,1001.91,87418,Not Returned
25593,Low,0.06,65.99,5.31,63,Gene Diaz,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,3390,0.57,Central,Chris,Texas,Rowlett,75088,2013-05-02,2013-05-07,458.62,13,700.58,87418,Not Returned
26231,Low,0.10,8.34,0.96,63,Gene Diaz,Regular Air,Corporate,Furniture,Office Furnishings,Wrap Bag,Document Clip Frames,0.43,Central,Chris,Texas,Rowlett,75088,2013-06-07,2013-06-11,-5.11,1,7.98,87419,Not Returned
26232,Low,0.04,140.99,13.99,63,Gene Diaz,Regular Air,Corporate,Technology,Office Machines,Medium Box,Canon MP100DHII Printing Calculator,0.37,Central,Chris,Texas,Rowlett,75088,2013-06-07,2013-06-14,499.65,5,724.13,87419,Not Returned
21017,Not Specified,0.00,3.69,0.50,64,Lynn Morrow,Regular Air,Small Business,Office Supplies,Labels,Small Box,Avery 501,0.38,South,Sam,Virginia,Salem,24153,2010-03-02,2010-03-04,-37.53,1,4.00,87406,Not Returned
21019,Not Specified,0.02,175.99,4.99,64,Lynn Morrow,Express Air,Small Business,Technology,Telephones and Communication,Small Box,5165,0.59,South,Sam,Virginia,Salem,24153,2010-03-02,2010-03-02,101.49,4,589.80,87406,Not Returned
21018,Not Specified,0.03,92.23,39.61,64,Lynn Morrow,Regular Air,Small Business,Furniture,Office Furnishings,Medium Box,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",0.67,South,Sam,Virginia,Salem,24153,2013-03-02,2013-03-04,-10.66,5,461.69,87414,Not Returned
20899,High,0.05,55.99,5.00,64,Lynn Morrow,Regular Air,Corporate,Technology,Telephones and Communication,Small Pack,Accessory6,0.80,South,Sam,Virginia,Salem,24153,2013-08-26,2013-08-28,-218.98,23,1062.84,87421,Not Returned
18441,Critical,0.01,205.99,19.99,65,Jenny Sanchez,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,iDEN i550,0.60,West,William,California,Mountain View,94043,2012-05-02,2012-05-03,1312.04,13,2395.13,87948,Not Returned
18442,Critical,0.09,162.93,19.99,66,Arlene Rouse,Regular Air,Corporate,Office Supplies,Envelopes,Small Box,Multimedia Mailers,0.39,West,William,California,Murrieta,92563,2012-05-02,2012-05-04,1451.94,14,2104.26,87948,Not Returned
21667,Not Specified,0.06,9.11,2.15,66,Arlene Rouse,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",0.40,West,William,California,Murrieta,92563,2013-06-12,2013-06-13,95.38,15,138.23,87951,Not Returned
23274,Low,0.05,155.06,7.07,67,Ellen McCormick,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,"Dual Level, Single-Width Filing Carts",0.59,West,William,California,Napa,94559,2010-01-02,2010-01-09,845.66,8,1225.60,87946,Not Returned
23272,Low,0.00,291.73,48.80,67,Ellen McCormick,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Hon 4070 Series Pagoda™ Armless Upholstered Stacking Chairs,0.56,West,William,California,Napa,94559,2013-01-02,2013-01-02,-239.42,1,309.77,87949,Not Returned
23273,Low,0.07,100.98,45.00,67,Ellen McCormick,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Hon Valutask™ Swivel Chairs,0.69,West,William,California,Napa,94559,2013-01-02,2013-01-04,-1301.81,12,1139.49,87949,Not Returned
24229,Medium,0.10,367.99,19.99,67,Ellen McCormick,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Ibico Ibimaster 300 Manual Binding System,0.40,West,William,California,Napa,94559,2013-03-12,2013-03-14,2159.53,9,3129.76,87950,Not Returned
